timestamp,object_count,date
2.8983050847457625,2,2024-03-16
2.9152542372881354,2,2024-03-16
2.9322033898305087,2,2024-03-16
2.9491525423728815,2,2024-03-16
2.9661016949152543,2,2024-03-16
2.983050847457627,2,2024-03-16
3.0,2,2024-03-16
3.016949152542373,2,2024-03-16
3.0338983050847457,2,2024-03-16
3.0508474576271185,2,2024-03-16
3.0677966101694913,2,2024-03-16
3.0847457627118646,2,2024-03-16
3.1016949152542375,2,2024-03-16
3.1186440677966103,2,2024-03-16
3.135593220338983,2,2024-03-16
3.152542372881356,2,2024-03-16
3.169491525423729,2,2024-03-16
3.1864406779661016,2,2024-03-16
3.2033898305084745,2,2024-03-16
3.2203389830508473,2,2024-03-16
3.23728813559322,2,2024-03-16
3.2542372881355934,2,2024-03-16
3.2711864406779663,2,2024-03-16
3.288135593220339,2,2024-03-16
3.305084745762712,2,2024-03-16
3.3220338983050848,2,2024-03-16
3.3389830508474576,2,2024-03-16
3.3559322033898304,2,2024-03-16
3.3728813559322033,2,2024-03-16
3.389830508474576,2,2024-03-16
3.406779661016949,2,2024-03-16
3.4237288135593222,2,2024-03-16
3.440677966101695,2,2024-03-16
3.457627118644068,2,2024-03-16
3.4745762711864407,2,2024-03-16
3.4915254237288136,2,2024-03-16
3.5084745762711864,2,2024-03-16
3.5254237288135593,2,2024-03-16
3.542372881355932,2,2024-03-16
3.559322033898305,2,2024-03-16
3.5762711864406778,2,2024-03-16
3.593220338983051,2,2024-03-16
3.610169491525424,2,2024-03-16
3.6271186440677967,2,2024-03-16
3.6440677966101696,2,2024-03-16
3.6610169491525424,2,2024-03-16
3.6779661016949152,2,2024-03-16
3.694915254237288,2,2024-03-16
3.711864406779661,2,2024-03-16
3.7288135593220337,2,2024-03-16
3.7457627118644066,2,2024-03-16
3.76271186440678,2,2024-03-16
3.7796610169491527,2,2024-03-16
3.7966101694915255,2,2024-03-16
3.8135593220338984,2,2024-03-16
3.830508474576271,2,2024-03-16
3.847457627118644,2,2024-03-16
3.864406779661017,2,2024-03-16
3.8813559322033897,2,2024-03-16
3.8983050847457625,2,2024-03-16
3.9152542372881354,2,2024-03-16
3.9322033898305087,2,2024-03-16
3.9491525423728815,2,2024-03-16
3.9661016949152543,2,2024-03-16
3.983050847457627,2,2024-03-16
4.0,2,2024-03-16
4.016949152542373,2,2024-03-16
4.033898305084746,2,2024-03-16
4.0508474576271185,2,2024-03-16
4.067796610169491,2,2024-03-16
4.084745762711864,2,2024-03-16
4.101694915254237,2,2024-03-16
4.11864406779661,2,2024-03-16
4.135593220338983,2,2024-03-16
4.1525423728813555,2,2024-03-16
4.169491525423729,2,2024-03-16
4.186440677966102,2,2024-03-16
4.203389830508475,2,2024-03-16
4.220338983050848,2,2024-03-16
4.237288135593221,2,2024-03-16
4.254237288135593,2,2024-03-16
4.271186440677966,2,2024-03-16
4.288135593220339,2,2024-03-16
4.305084745762712,2,2024-03-16
4.322033898305085,2,2024-03-16
4.338983050847458,2,2024-03-16
4.3559322033898304,2,2024-03-16
4.372881355932203,2,2024-03-16
4.389830508474576,2,2024-03-16
4.406779661016949,3,2024-03-16
4.423728813559322,3,2024-03-16
4.440677966101695,3,2024-03-16
4.4576271186440675,3,2024-03-16
4.47457627118644,3,2024-03-16
4.491525423728813,3,2024-03-16
4.508474576271187,3,2024-03-16
4.52542372881356,3,2024-03-16
4.5423728813559325,3,2024-03-16
4.559322033898305,3,2024-03-16
4.576271186440678,3,2024-03-16
4.593220338983051,3,2024-03-16
4.610169491525424,3,2024-03-16
4.627118644067797,3,2024-03-16
4.6440677966101696,3,2024-03-16
4.661016949152542,3,2024-03-16
4.677966101694915,3,2024-03-16
4.694915254237288,3,2024-03-16
4.711864406779661,3,2024-03-16
4.728813559322034,3,2024-03-16
4.745762711864407,3,2024-03-16
4.762711864406779,3,2024-03-16
4.779661016949152,3,2024-03-16
4.796610169491525,3,2024-03-16
4.813559322033898,3,2024-03-16
4.830508474576271,3,2024-03-16
4.8474576271186445,3,2024-03-16
4.864406779661017,3,2024-03-16
4.88135593220339,4,2024-03-16
4.898305084745763,4,2024-03-16
4.915254237288136,4,2024-03-16
4.932203389830509,4,2024-03-16
4.9491525423728815,4,2024-03-16
4.966101694915254,4,2024-03-16
4.983050847457627,4,2024-03-16
5.0,4,2024-03-16
5.016949152542373,4,2024-03-16
5.033898305084746,4,2024-03-16
5.0508474576271185,4,2024-03-16
5.067796610169491,4,2024-03-16
5.084745762711864,4,2024-03-16
5.101694915254237,4,2024-03-16
5.11864406779661,4,2024-03-16
5.135593220338983,4,2024-03-16
5.1525423728813555,4,2024-03-16
5.169491525423729,4,2024-03-16
5.186440677966102,4,2024-03-16
5.203389830508475,4,2024-03-16
5.220338983050848,4,2024-03-16
5.237288135593221,4,2024-03-16
5.254237288135593,4,2024-03-16
5.271186440677966,4,2024-03-16
5.288135593220339,4,2024-03-16
5.305084745762712,4,2024-03-16
5.322033898305085,4,2024-03-16
5.338983050847458,4,2024-03-16
5.3559322033898304,4,2024-03-16
5.372881355932203,4,2024-03-16
5.389830508474576,4,2024-03-16
5.406779661016949,4,2024-03-16
5.423728813559322,4,2024-03-16
5.440677966101695,4,2024-03-16
5.4576271186440675,4,2024-03-16
5.47457627118644,4,2024-03-16
5.491525423728813,4,2024-03-16
5.508474576271187,4,2024-03-16
5.52542372881356,4,2024-03-16
5.5423728813559325,4,2024-03-16
5.559322033898305,4,2024-03-16
5.576271186440678,4,2024-03-16
5.593220338983051,4,2024-03-16
5.610169491525424,4,2024-03-16
5.627118644067797,4,2024-03-16
5.6440677966101696,4,2024-03-16
5.661016949152542,4,2024-03-16
5.677966101694915,4,2024-03-16
5.694915254237288,4,2024-03-16
5.711864406779661,4,2024-03-16
5.728813559322034,4,2024-03-16
5.745762711864407,4,2024-03-16
5.762711864406779,4,2024-03-16
5.779661016949152,4,2024-03-16
5.796610169491525,4,2024-03-16
5.813559322033898,4,2024-03-16
5.830508474576271,4,2024-03-16
5.8474576271186445,4,2024-03-16
5.864406779661017,4,2024-03-16
5.88135593220339,4,2024-03-16
5.898305084745763,4,2024-03-16
5.915254237288136,4,2024-03-16
5.932203389830509,4,2024-03-16
5.9491525423728815,4,2024-03-16
5.966101694915254,4,2024-03-16
5.983050847457627,4,2024-03-16
6.0,4,2024-03-16
6.016949152542373,4,2024-03-16
6.033898305084746,4,2024-03-16
6.0508474576271185,4,2024-03-16
6.067796610169491,4,2024-03-16
6.084745762711864,4,2024-03-16
6.101694915254237,4,2024-03-16
6.11864406779661,4,2024-03-16
6.135593220338983,4,2024-03-16
6.1525423728813555,4,2024-03-16
6.169491525423729,4,2024-03-16
6.186440677966102,4,2024-03-16
6.203389830508475,4,2024-03-16
6.220338983050848,4,2024-03-16
6.237288135593221,4,2024-03-16
6.254237288135593,4,2024-03-16
6.271186440677966,4,2024-03-16
6.288135593220339,4,2024-03-16
6.305084745762712,4,2024-03-16
6.322033898305085,4,2024-03-16
6.338983050847458,4,2024-03-16
6.3559322033898304,4,2024-03-16
6.372881355932203,4,2024-03-16
6.389830508474576,4,2024-03-16
6.406779661016949,4,2024-03-16
6.423728813559322,4,2024-03-16
6.440677966101695,4,2024-03-16
6.4576271186440675,4,2024-03-16
6.47457627118644,4,2024-03-16
6.491525423728813,4,2024-03-16
6.508474576271187,4,2024-03-16
6.52542372881356,4,2024-03-16
6.5423728813559325,4,2024-03-16
6.559322033898305,4,2024-03-16
6.576271186440678,4,2024-03-16
6.593220338983051,5,2024-03-16
6.610169491525424,5,2024-03-16
6.627118644067797,5,2024-03-16
6.6440677966101696,5,2024-03-16
6.661016949152542,5,2024-03-16
6.677966101694915,5,2024-03-16
6.694915254237288,5,2024-03-16
6.711864406779661,5,2024-03-16
6.728813559322034,5,2024-03-16
6.745762711864407,5,2024-03-16
6.762711864406779,5,2024-03-16
6.779661016949152,5,2024-03-16
6.796610169491525,5,2024-03-16
6.813559322033898,5,2024-03-16
6.830508474576271,5,2024-03-16
6.8474576271186445,5,2024-03-16
6.864406779661017,5,2024-03-16
6.88135593220339,5,2024-03-16
6.898305084745763,5,2024-03-16
6.915254237288136,5,2024-03-16
6.932203389830509,5,2024-03-16
6.9491525423728815,5,2024-03-16
6.966101694915254,5,2024-03-16
6.983050847457627,5,2024-03-16
7.0,5,2024-03-16
7.016949152542373,5,2024-03-16
7.033898305084746,5,2024-03-16
7.0508474576271185,5,2024-03-16
7.067796610169491,5,2024-03-16
7.084745762711864,5,2024-03-16
7.101694915254237,5,2024-03-16
7.11864406779661,5,2024-03-16
7.135593220338983,5,2024-03-16
7.1525423728813555,5,2024-03-16
7.169491525423729,5,2024-03-16
7.186440677966102,5,2024-03-16
7.203389830508475,5,2024-03-16
7.220338983050848,5,2024-03-16
7.237288135593221,5,2024-03-16
7.254237288135593,5,2024-03-16
7.271186440677966,5,2024-03-16
7.288135593220339,5,2024-03-16
7.305084745762712,5,2024-03-16
7.322033898305085,6,2024-03-16
7.338983050847458,6,2024-03-16
7.3559322033898304,6,2024-03-16
7.372881355932203,6,2024-03-16
7.389830508474576,6,2024-03-16
7.406779661016949,6,2024-03-16
7.423728813559322,6,2024-03-16
7.440677966101695,6,2024-03-16
7.4576271186440675,6,2024-03-16
7.47457627118644,6,2024-03-16
7.491525423728813,6,2024-03-16
7.508474576271187,6,2024-03-16
7.52542372881356,6,2024-03-16
7.5423728813559325,6,2024-03-16
7.559322033898305,6,2024-03-16
7.576271186440678,6,2024-03-16
7.593220338983051,6,2024-03-16
7.610169491525424,6,2024-03-16
7.627118644067797,6,2024-03-16
7.6440677966101696,6,2024-03-16
7.661016949152542,6,2024-03-16
7.677966101694915,6,2024-03-16
7.694915254237288,6,2024-03-16
7.711864406779661,6,2024-03-16
7.728813559322034,6,2024-03-16
7.745762711864407,6,2024-03-16
7.762711864406779,6,2024-03-16
7.779661016949152,6,2024-03-16
7.796610169491525,6,2024-03-16
7.813559322033898,6,2024-03-16
7.830508474576271,6,2024-03-16
7.8474576271186445,6,2024-03-16
7.864406779661017,6,2024-03-16
7.88135593220339,6,2024-03-16
7.898305084745763,6,2024-03-16
7.915254237288136,6,2024-03-16
7.932203389830509,6,2024-03-16
7.9491525423728815,6,2024-03-16
7.966101694915254,6,2024-03-16
7.983050847457627,6,2024-03-16
8.0,6,2024-03-16
8.016949152542374,6,2024-03-16
8.033898305084746,6,2024-03-16
8.05084745762712,6,2024-03-16
8.067796610169491,7,2024-03-16
8.084745762711865,7,2024-03-16
8.101694915254237,7,2024-03-16
8.11864406779661,7,2024-03-16
8.135593220338983,7,2024-03-16
8.152542372881356,7,2024-03-16
8.169491525423728,7,2024-03-16
8.186440677966102,7,2024-03-16
8.203389830508474,7,2024-03-16
8.220338983050848,7,2024-03-16
8.23728813559322,7,2024-03-16
8.254237288135593,7,2024-03-16
8.271186440677965,7,2024-03-16
8.288135593220339,7,2024-03-16
8.305084745762711,7,2024-03-16
8.322033898305085,7,2024-03-16
8.338983050847459,7,2024-03-16
8.35593220338983,7,2024-03-16
8.372881355932204,7,2024-03-16
8.389830508474576,7,2024-03-16
8.40677966101695,7,2024-03-16
8.423728813559322,7,2024-03-16
8.440677966101696,7,2024-03-16
8.457627118644067,7,2024-03-16
8.474576271186441,7,2024-03-16
8.491525423728813,7,2024-03-16
8.508474576271187,7,2024-03-16
8.525423728813559,7,2024-03-16
8.542372881355933,7,2024-03-16
8.559322033898304,7,2024-03-16
8.576271186440678,7,2024-03-16
8.59322033898305,7,2024-03-16
8.610169491525424,7,2024-03-16
8.627118644067796,7,2024-03-16
8.64406779661017,7,2024-03-16
8.661016949152541,7,2024-03-16
8.677966101694915,7,2024-03-16
8.694915254237289,7,2024-03-16
8.711864406779661,7,2024-03-16
8.728813559322035,7,2024-03-16
8.745762711864407,7,2024-03-16
8.76271186440678,7,2024-03-16
8.779661016949152,7,2024-03-16
8.796610169491526,7,2024-03-16
8.813559322033898,7,2024-03-16
8.830508474576272,7,2024-03-16
8.847457627118644,7,2024-03-16
8.864406779661017,7,2024-03-16
8.88135593220339,7,2024-03-16
8.898305084745763,7,2024-03-16
8.915254237288135,7,2024-03-16
8.932203389830509,7,2024-03-16
8.94915254237288,7,2024-03-16
8.966101694915254,7,2024-03-16
8.983050847457626,7,2024-03-16
9.0,7,2024-03-16
9.016949152542374,7,2024-03-16
9.033898305084746,7,2024-03-16
9.05084745762712,7,2024-03-16
9.067796610169491,7,2024-03-16
9.084745762711865,7,2024-03-16
9.101694915254237,7,2024-03-16
9.11864406779661,7,2024-03-16
9.135593220338983,7,2024-03-16
9.152542372881356,7,2024-03-16
9.169491525423728,7,2024-03-16
9.186440677966102,7,2024-03-16
9.203389830508474,7,2024-03-16
9.220338983050848,7,2024-03-16
9.23728813559322,8,2024-03-16
9.254237288135593,8,2024-03-16
9.271186440677965,8,2024-03-16
9.288135593220339,8,2024-03-16
9.305084745762711,8,2024-03-16
9.322033898305085,8,2024-03-16
9.338983050847459,8,2024-03-16
9.35593220338983,8,2024-03-16
9.372881355932204,8,2024-03-16
9.389830508474576,8,2024-03-16
9.40677966101695,8,2024-03-16
9.423728813559322,8,2024-03-16
9.440677966101696,8,2024-03-16
9.457627118644067,8,2024-03-16
9.474576271186441,8,2024-03-16
9.491525423728813,8,2024-03-16
9.508474576271187,8,2024-03-16
9.525423728813559,8,2024-03-16
9.542372881355933,8,2024-03-16
9.559322033898304,8,2024-03-16
9.576271186440678,8,2024-03-16
9.59322033898305,8,2024-03-16
9.610169491525424,8,2024-03-16
9.627118644067796,8,2024-03-16
9.64406779661017,8,2024-03-16
9.661016949152541,8,2024-03-16
9.677966101694915,8,2024-03-16
9.694915254237289,8,2024-03-16
9.711864406779661,8,2024-03-16
9.728813559322035,8,2024-03-16
9.745762711864407,8,2024-03-16
9.76271186440678,8,2024-03-16
9.779661016949152,8,2024-03-16
9.796610169491526,8,2024-03-16
9.813559322033898,8,2024-03-16
9.830508474576272,8,2024-03-16
9.847457627118644,8,2024-03-16
9.864406779661017,8,2024-03-16
9.88135593220339,8,2024-03-16
9.898305084745763,8,2024-03-16
9.915254237288135,8,2024-03-16
9.932203389830509,8,2024-03-16
9.94915254237288,8,2024-03-16
9.966101694915254,8,2024-03-16
9.983050847457626,8,2024-03-16
10.0,8,2024-03-16
10.016949152542374,8,2024-03-16
10.033898305084746,8,2024-03-16
10.05084745762712,8,2024-03-16
10.067796610169491,8,2024-03-16
10.084745762711865,8,2024-03-16
10.101694915254237,8,2024-03-16
10.11864406779661,8,2024-03-16
10.135593220338983,8,2024-03-16
10.152542372881356,8,2024-03-16
10.169491525423728,8,2024-03-16
10.186440677966102,8,2024-03-16
10.203389830508474,8,2024-03-16
10.220338983050848,8,2024-03-16
10.23728813559322,8,2024-03-16
10.254237288135593,8,2024-03-16
10.271186440677965,8,2024-03-16
10.288135593220339,8,2024-03-16
10.305084745762711,8,2024-03-16
10.322033898305085,8,2024-03-16
10.338983050847459,8,2024-03-16
10.35593220338983,8,2024-03-16
10.372881355932204,8,2024-03-16
10.389830508474576,8,2024-03-16
10.40677966101695,8,2024-03-16
10.423728813559322,8,2024-03-16
10.440677966101696,8,2024-03-16
10.457627118644067,8,2024-03-16
10.474576271186441,8,2024-03-16
10.491525423728813,8,2024-03-16
10.508474576271187,8,2024-03-16
10.525423728813559,8,2024-03-16
10.542372881355933,9,2024-03-16
10.559322033898304,9,2024-03-16
10.576271186440678,9,2024-03-16
10.59322033898305,9,2024-03-16
10.610169491525424,9,2024-03-16
10.627118644067796,9,2024-03-16
10.64406779661017,9,2024-03-16
10.661016949152541,9,2024-03-16
10.677966101694915,9,2024-03-16
10.694915254237289,9,2024-03-16
10.711864406779661,9,2024-03-16
10.728813559322035,9,2024-03-16
10.745762711864407,9,2024-03-16
10.76271186440678,9,2024-03-16
10.779661016949152,9,2024-03-16
